Date,Time,Systolic (mmHg),Diastolic (mmHg),MAP (mmHg),HeartRate (bpm),Respiration (Bpm),AS,SQE,TimeStamp (mS)
26 Sep 2023,14:21:47.217,79,57,66,105,13,15,228,4307212
26 Sep 2023,14:21:47.217,79,57,66,105,13,15,210,4307786
26 Sep 2023,14:21:50.066,79,57,66,105,13,15,190,4308352
26 Sep 2023,14:21:50.066,80,57,67,105,13,15,188,4308916
26 Sep 2023,14:21:50.066,80,57,67,105,13,15,188,4309476
26 Sep 2023,14:21:51.358,80,57,67,105,13,14,177,4310034
26 Sep 2023,14:21:51.358,80,57,67,106,13,14,157,4310596
26 Sep 2023,14:21:51.358,80,58,67,106,13,14,146,4311162
26 Sep 2023,14:21:51.358,80,58,67,106,13,14,146,4311728
26 Sep 2023,14:21:53.051,80,57,67,106,13,14,146,4312294
26 Sep 2023,14:21:53.051,80,57,67,107,13,14,143,4312854
26 Sep 2023,14:21:53.051,80,57,67,107,13,14,142,4313416
26 Sep 2023,14:21:55.241,81,58,68,107,13,15,143,4313978
26 Sep 2023,14:21:55.241,81,58,68,107,13,15,151,4314538
26 Sep 2023,14:21:55.241,80,57,67,107,13,15,151,4315100
26 Sep 2023,14:21:56.831,79,57,66,107,13,15,160,4315662
26 Sep 2023,14:21:56.831,79,57,66,107,13,15,160,4316230
26 Sep 2023,14:21:56.831,79,57,66,107,13,15,178,4316792
26 Sep 2023,14:21:56.831,78,57,66,107,13,15,178,4317348
26 Sep 2023,14:21:56.831,78,56,65,107,13,15,208,4317910
26 Sep 2023,14:21:58.811,78,57,66,107,13,15,208,4318468
26 Sep 2023,14:21:58.811,79,57,66,107,13,16,211,4319024
26 Sep 2023,14:21:58.811,79,57,66,107,13,15,197,4319580
26 Sep 2023,14:22:00.601,79,57,66,107,13,15,197,4320140
26 Sep 2023,14:22:00.601,79,57,66,107,13,15,188,4320704
26 Sep 2023,14:22:00.601,78,57,66,107,13,15,179,4321270
26 Sep 2023,14:22:01.376,77,56,65,107,13,15,183,4321830
26 Sep 2023,14:22:01.376,77,56,65,107,13,15,183,4322390
26 Sep 2023,14:22:03.342,78,56,65,107,13,15,192,4322950
26 Sep 2023,14:22:03.342,78,57,66,107,13,15,192,4323512
26 Sep 2023,14:22:03.342,78,57,66,107,13,15,205,4324074
26 Sep 2023,14:22:05.609,78,57,66,107,13,15,206,4324640
26 Sep 2023,14:22:05.609,78,56,65,107,13,15,212,4325208
26 Sep 2023,14:22:05.609,77,56,65,106,13,15,209,4325782
26 Sep 2023,14:22:06.492,78,56,65,106,13,15,209,4326348
26 Sep 2023,14:22:06.492,78,56,65,106,13,15,209,4326916
26 Sep 2023,14:22:07.797,79,57,66,106,13,15,219,4327482
26 Sep 2023,14:22:07.797,80,57,67,106,13,15,219,4328050
26 Sep 2023,14:22:07.797,80,57,67,106,13,15,226,4328620
26 Sep 2023,14:22:10.755,80,57,67,106,13,15,229,4329192
26 Sep 2023,14:22:10.755,80,57,67,105,13,15,216,4329766
26 Sep 2023,14:22:10.755,78,57,66,105,13,15,229,4330344
26 Sep 2023,14:22:11.787,78,57,66,105,13,15,215,4330916
26 Sep 2023,14:22:11.787,79,57,66,105,13,15,215,4331488
26 Sep 2023,14:22:12.972,78,57,66,105,13,15,215,4332058
26 Sep 2023,14:22:12.972,78,57,66,105,13,15,223,4332630
26 Sep 2023,14:22:12.972,78,57,66,105,13,15,210,4333196
26 Sep 2023,14:22:15.822,78,57,66,105,13,15,210,4333764
26 Sep 2023,14:22:15.822,79,57,66,105,13,15,210,4334334
26 Sep 2023,14:22:15.822,79,57,66,105,13,15,205,4334908
26 Sep 2023,14:22:17.173,78,57,66,105,13,15,205,4335474
26 Sep 2023,14:22:17.173,78,57,66,105,13,15,200,4336036
26 Sep 2023,14:22:17.173,78,57,66,106,13,16,200,4336602
26 Sep 2023,14:22:18.221,79,57,66,106,13,16,205,4337164
26 Sep 2023,14:22:18.221,80,58,67,106,13,16,205,4337730
26 Sep 2023,14:22:18.221,81,58,68,106,13,15,205,4338290
26 Sep 2023,14:22:20.654,81,58,68,106,13,16,208,4338854
26 Sep 2023,14:22:20.654,81,58,68,106,13,15,203,4339424
26 Sep 2023,14:22:20.654,81,58,68,106,13,16,197,4339990
26 Sep 2023,14:22:22.167,80,57,67,106,13,16,195,4340556
26 Sep 2023,14:22:22.167,80,58,67,106,13,16,197,4341120
26 Sep 2023,14:22:22.167,80,58,67,106,13,16,195,4341686
26 Sep 2023,14:22:23.172,81,58,68,106,13,16,193,4342254
26 Sep 2023,14:22:23.172,81,58,68,106,13,16,193,4342818
26 Sep 2023,14:22:23.172,82,59,69,106,13,16,200,4343392
26 Sep 2023,14:22:25.800,81,58,68,106,13,16,200,4343964
26 Sep 2023,14:22:25.800,80,58,67,106,13,16,193,4344538
26 Sep 2023,14:22:25.800,80,58,67,106,13,16,189,4345106
26 Sep 2023,14:22:27.583,80,58,67,106,13,17,185,4345674
26 Sep 2023,14:22:27.583,80,58,67,105,13,17,185,4346244
26 Sep 2023,14:22:27.583,80,58,68,105,13,17,185,4346814
26 Sep 2023,14:22:27.583,81,58,68,105,13,16,185,4347386
26 Sep 2023,14:22:27.583,81,58,68,105,13,16,185,4347962
26 Sep 2023,14:22:30.356,81,58,68,105,13,16,185,4348540
26 Sep 2023,14:22:30.356,80,58,67,105,13,16,181,4349116
26 Sep 2023,14:22:30.356,80,58,67,105,13,16,180,4349686
26 Sep 2023,14:22:32.488,81,58,68,105,13,16,180,4350252
26 Sep 2023,14:22:32.488,81,58,68,105,13,16,183,4350814
26 Sep 2023,14:22:32.488,81,58,68,105,13,16,188,4351376
26 Sep 2023,14:22:32.488,82,58,68,106,13,16,188,4351936
26 Sep 2023,14:22:32.488,82,59,69,106,13,16,197,4352500
26 Sep 2023,14:22:32.488,82,59,69,106,13,16,189,4353072
26 Sep 2023,14:22:33.942,82,59,69,106,13,16,191,4353642
26 Sep 2023,14:22:33.942,82,58,68,106,13,16,191,4354208
26 Sep 2023,14:22:33.942,82,58,68,106,13,16,197,4354776
26 Sep 2023,14:22:36.017,82,58,68,106,13,16,205,4355344
26 Sep 2023,14:22:36.017,81,58,68,106,13,16,197,4355912
26 Sep 2023,14:22:36.017,81,58,68,106,13,17,191,4356480
26 Sep 2023,14:22:37.572,83,59,69,106,13,17,189,4357056
26 Sep 2023,14:22:37.572,82,59,69,105,13,17,189,4357636
26 Sep 2023,14:22:38.743,81,58,68,105,13,17,189,4358218
26 Sep 2023,14:22:38.743,81,58,68,105,13,17,187,4358794
26 Sep 2023,14:22:38.743,80,58,67,104,13,18,177,4359370
26 Sep 2023,14:22:41.174,80,58,67,104,13,18,177,4359950
26 Sep 2023,14:22:41.174,81,58,68,104,13,18,171,4360522
26 Sep 2023,14:22:41.174,81,58,68,104,13,18,170,4361094
26 Sep 2023,14:22:42.087,82,58,68,104,13,17,170,4361668
26 Sep 2023,14:22:42.087,82,58,68,104,13,17,177,4362244
26 Sep 2023,14:22:42.087,80,58,67,104,13,17,178,4362822
26 Sep 2023,14:22:42.943,80,57,67,104,13,17,190,4363392
26 Sep 2023,14:22:42.943,80,57,67,105,13,17,178,4363960
26 Sep 2023,14:22:56.279,79,57,66,105,13,17,185,4373660
26 Sep 2023,14:22:56.279,78,57,66,105,13,17,197,4374232
26 Sep 2023,14:22:57.122,78,57,66,105,13,16,197,4374802
26 Sep 2023,14:22:57.122,78,57,66,105,13,16,202,4375372
26 Sep 2023,14:22:57.122,77,56,65,105,13,16,209,4376520
26 Sep 2023,14:22:59.176,77,56,65,105,13,16,214,4379948
26 Sep 2023,14:23:00.822,77,56,65,105,13,15,221,4380524
26 Sep 2023,14:23:00.822,77,56,65,105,13,15,233,4381106
26 Sep 2023,14:23:00.822,77,56,65,105,13,14,242,4381686
26 Sep 2023,14:23:02.083,77,56,65,104,13,13,245,4382264
26 Sep 2023,14:23:02.083,76,56,64,104,13,13,252,4382842
26 Sep 2023,14:23:03.796,76,55,64,104,13,12,252,4383420
26 Sep 2023,14:23:03.796,75,55,63,104,13,12,255,4383998
26 Sep 2023,14:23:03.796,75,55,63,104,13,12,255,4384572
26 Sep 2023,14:23:05.787,76,55,64,104,13,12,255,4385148
26 Sep 2023,14:23:05.787,75,55,63,104,13,12,255,4385724
26 Sep 2023,14:23:05.787,75,55,63,104,13,12,249,4386298
26 Sep 2023,14:23:07.304,75,55,63,104,13,12,249,4386870
26 Sep 2023,14:23:07.304,75,55,63,104,13,12,236,4387440
26 Sep 2023,14:23:08.908,75,55,63,105,13,12,236,4388008
26 Sep 2023,14:23:08.908,75,55,63,105,13,12,222,4388572
26 Sep 2023,14:23:08.908,75,55,63,105,13,12,222,4389138
26 Sep 2023,14:23:10.948,75,55,63,105,13,12,222,4389700
26 Sep 2023,14:23:10.948,75,55,63,105,13,12,237,4390270
26 Sep 2023,14:23:10.948,74,54,62,106,13,12,248,4390836
26 Sep 2023,14:23:12.043,74,55,63,106,13,12,248,4391396
26 Sep 2023,14:23:12.043,74,55,63,106,13,12,251,4391954
26 Sep 2023,14:23:12.043,74,55,63,107,13,12,253,4392512
26 Sep 2023,14:23:12.043,74,55,63,107,14,12,258,4393066
26 Sep 2023,14:23:13.363,75,55,63,107,14,12,258,4393620
26 Sep 2023,14:23:15.688,76,55,64,107,14,12,260,4394174
26 Sep 2023,14:23:15.688,76,55,64,108,14,12,259,4394734
26 Sep 2023,14:23:15.688,75,55,63,108,14,12,259,4395292
26 Sep 2023,14:23:15.688,75,55,63,108,14,12,259,4395844
26 Sep 2023,14:23:16.876,75,55,63,108,14,12,261,4396396
26 Sep 2023,14:23:16.876,75,55,63,108,14,12,259,4396946
26 Sep 2023,14:23:16.876,75,55,63,108,14,12,257,4397498
26 Sep 2023,14:23:18.478,75,55,63,109,14,12,252,4398044
26 Sep 2023,14:23:18.478,75,55,63,109,14,12,234,4398596
26 Sep 2023,14:23:20.743,76,55,64,109,14,12,202,4399148
26 Sep 2023,14:23:20.743,75,55,63,109,14,12,179,4399702
26 Sep 2023,14:23:20.743,74,55,63,109,14,12,179,4400254
26 Sep 2023,14:23:21.899,74,54,62,109,14,12,179,4400804
26 Sep 2023,14:23:21.899,74,55,63,109,14,12,179,4401352
26 Sep 2023,14:23:21.899,75,55,63,109,14,12,175,4401902
26 Sep 2023,14:23:21.899,75,55,63,109,14,12,179,4402448
26 Sep 2023,14:23:23.203,75,55,63,109,14,12,190,4402994
26 Sep 2023,14:23:23.203,75,55,63,109,14,12,198,4403544
26 Sep 2023,14:23:23.203,75,55,63,109,14,12,203,4404094
26 Sep 2023,14:23:24.418,75,55,63,109,14,12,204,4404644
26 Sep 2023,14:23:24.418,75,55,63,109,14,12,204,4405190
26 Sep 2023,14:23:26.653,75,55,63,109,14,12,216,4405734
26 Sep 2023,14:23:26.653,76,55,64,110,14,13,216,4406282
26 Sep 2023,14:23:26.653,75,55,63,110,14,12,204,4406824
26 Sep 2023,14:23:27.539,75,55,63,110,14,12,216,4407366
26 Sep 2023,14:23:27.539,76,55,64,110,14,12,233,4407912
26 Sep 2023,14:23:29.879,75,55,63,110,13,12,216,4408462
26 Sep 2023,14:23:29.879,75,55,63,110,13,12,229,4409012
26 Sep 2023,14:23:29.879,75,55,63,110,13,12,229,4409558
26 Sep 2023,14:23:29.879,75,55,63,110,13,12,231,4410104
26 Sep 2023,14:23:29.879,76,55,64,110,13,12,235,4410650
26 Sep 2023,14:23:32.310,75,55,63,110,13,12,235,4411196
26 Sep 2023,14:23:32.310,74,55,63,110,13,12,231,4411744
26 Sep 2023,14:23:32.310,75,55,63,110,13,12,231,4412288
26 Sep 2023,14:23:32.310,76,55,64,110,13,13,217,4412838
26 Sep 2023,14:23:33.629,76,55,64,110,14,13,201,4413392
26 Sep 2023,14:23:33.629,76,55,64,110,14,13,216,4413944
26 Sep 2023,14:23:33.629,74,55,63,109,14,13,209,4414492
26 Sep 2023,14:23:34.783,76,55,64,109,14,13,208,4415044
26 Sep 2023,14:23:34.783,77,56,65,109,14,13,208,4415596
26 Sep 2023,14:23:36.568,76,55,64,109,14,14,208,4416150
26 Sep 2023,14:23:36.568,78,57,66,109,14,14,212,4416702
26 Sep 2023,14:23:36.568,78,57,66,109,14,14,220,4417260
26 Sep 2023,14:23:38.053,77,56,65,108,14,14,236,4417818
26 Sep 2023,14:23:38.053,75,55,63,108,14,14,236,4418380
26 Sep 2023,14:23:38.053,75,55,63,108,14,14,236,4418938
26 Sep 2023,14:23:41.669,76,55,64,108,14,14,229,4419496
26 Sep 2023,14:23:41.669,76,55,64,108,14,14,228,4420054
26 Sep 2023,14:23:41.669,76,55,64,108,14,14,250,4420614
26 Sep 2023,14:23:41.669,75,55,63,108,14,14,235,4421172
26 Sep 2023,14:23:41.669,75,55,63,108,14,14,232,4421738
26 Sep 2023,14:23:42.749,75,55,63,107,14,14,219,4422308
26 Sep 2023,14:23:42.749,75,55,63,107,14,14,209,4422874
26 Sep 2023,14:23:42.749,73,54,62,107,14,13,209,4423436
26 Sep 2023,14:23:44.265,75,55,63,107,14,13,209,4423996
26 Sep 2023,14:23:44.265,74,54,62,107,14,13,209,4424558
26 Sep 2023,14:23:44.265,74,54,62,107,14,13,209,4425120
26 Sep 2023,14:23:46.559,75,55,63,107,14,13,209,4425680
26 Sep 2023,14:23:46.559,75,55,63,107,14,13,209,4426242
26 Sep 2023,14:23:47.594,76,56,64,107,14,13,204,4426804
26 Sep 2023,14:23:47.594,77,56,65,107,14,13,204,4427370
26 Sep 2023,14:23:47.594,77,56,65,107,14,13,200,4427930
26 Sep 2023,14:23:49.424,78,56,65,107,14,13,200,4428488
26 Sep 2023,14:23:49.424,78,56,65,107,14,14,200,4429044
26 Sep 2023,14:23:49.424,78,56,65,107,14,13,200,4429602
26 Sep 2023,14:23:51.660,78,56,65,107,14,12,200,4430162
26 Sep 2023,14:23:51.660,78,56,65,107,14,12,200,4430716
26 Sep 2023,14:23:52.919,79,57,66,107,14,12,198,4431272
26 Sep 2023,14:23:52.919,78,56,65,107,14,12,198,4431834
26 Sep 2023,14:23:52.919,76,56,64,108,14,12,198,4432394
26 Sep 2023,14:23:52.919,75,55,63,108,14,12,198,4432950
26 Sep 2023,14:23:52.919,74,55,63,108,14,12,204,4433506
26 Sep 2023,14:23:52.919,74,54,62,108,14,12,209,4434064
26 Sep 2023,14:23:57.074,74,54,62,108,14,12,209,4434622
26 Sep 2023,14:23:57.074,74,54,62,108,14,12,212,4435178
26 Sep 2023,14:23:57.074,74,55,63,108,14,12,220,4435736
26 Sep 2023,14:23:57.074,74,55,63,108,14,12,227,4436298
26 Sep 2023,14:23:57.074,74,54,62,108,14,12,239,4436862
26 Sep 2023,14:23:57.857,74,54,62,108,14,12,239,4437416
26 Sep 2023,14:23:57.857,73,54,62,108,14,12,239,4437974
26 Sep 2023,14:23:59.370,73,54,62,108,14,12,240,4438530
26 Sep 2023,14:23:59.370,73,54,62,108,14,12,240,4439088
26 Sep 2023,14:23:59.370,73,54,62,108,14,12,240,4439646
26 Sep 2023,14:23:59.370,74,54,62,108,14,12,244,4440204
26 Sep 2023,14:24:01.560,74,54,62,108,14,12,248,4440766
26 Sep 2023,14:24:01.560,74,54,62,108,14,12,257,4441332
26 Sep 2023,14:24:02.535,74,54,62,108,14,13,245,4441894
26 Sep 2023,14:24:02.535,75,55,63,108,14,13,253,4442452
26 Sep 2023,14:24:02.535,75,55,63,107,14,13,253,4443012
26 Sep 2023,14:24:03.886,75,55,63,107,14,13,266,4443572
26 Sep 2023,14:24:03.886,76,55,63,107,14,13,266,4444132
26 Sep 2023,14:24:03.886,76,55,63,107,14,13,253,4444694
26 Sep 2023,14:24:06.749,76,55,63,107,14,13,241,4445262
26 Sep 2023,14:24:06.749,76,55,63,107,14,13,246,4445830
26 Sep 2023,14:24:08.144,76,55,63,107,14,12,243,4446396
26 Sep 2023,14:24:08.144,74,54,62,107,14,12,243,4446960
26 Sep 2023,14:24:08.144,74,54,62,107,14,12,248,4447522
26 Sep 2023,14:24:08.144,74,54,62,106,14,13,243,4448088
26 Sep 2023,14:24:08.144,76,55,63,106,14,14,242,4448654
26 Sep 2023,14:24:08.144,76,55,63,106,14,15,242,4449220
26 Sep 2023,14:24:10.079,75,55,63,106,14,14,242,4449792
26 Sep 2023,14:24:10.079,75,55,63,106,14,13,242,4450364
26 Sep 2023,14:24:10.079,74,55,63,106,14,13,248,4450934
26 Sep 2023,14:24:11.972,75,55,63,106,14,13,244,4451500
26 Sep 2023,14:24:11.972,75,55,63,106,14,14,242,4452066
26 Sep 2023,14:24:12.989,76,55,64,106,14,14,242,4452630
26 Sep 2023,14:24:12.989,76,56,64,106,14,14,239,4453196
26 Sep 2023,14:24:12.989,76,56,64,106,14,13,242,4453760
26 Sep 2023,14:24:16.624,76,56,64,106,14,13,248,4454328
26 Sep 2023,14:24:16.624,76,56,64,106,14,12,248,4454900
26 Sep 2023,14:24:16.624,77,56,65,106,14,13,262,4455472
26 Sep 2023,14:24:16.624,77,56,65,106,14,14,262,4456040
26 Sep 2023,14:24:16.624,77,56,65,106,14,14,274,4456610
26 Sep 2023,14:24:17.759,77,56,65,105,14,14,283,4457180
26 Sep 2023,14:24:17.759,77,56,65,105,14,14,283,4457752
26 Sep 2023,14:24:17.759,77,56,65,105,14,14,275,4458322
26 Sep 2023,14:24:19.170,77,56,65,105,14,14,275,4458902
26 Sep 2023,14:24:19.170,77,56,65,105,14,14,272,4459484
26 Sep 2023,14:24:19.170,77,56,65,105,14,14,267,4460068
26 Sep 2023,14:24:21.734,77,56,65,104,14,14,256,4460652
26 Sep 2023,14:24:21.734,77,56,65,103,14,14,249,4461236
26 Sep 2023,14:24:22.695,78,56,65,103,14,14,249,4461820
26 Sep 2023,14:24:22.695,77,56,65,103,14,14,241,4462404
26 Sep 2023,14:24:22.695,78,56,65,103,14,14,241,4462988
26 Sep 2023,14:24:23.940,79,57,66,103,14,14,241,4463572
26 Sep 2023,14:24:23.940,80,57,66,103,14,14,241,4464160
26 Sep 2023,14:24:23.940,79,57,66,103,14,14,226,4464744
26 Sep 2023,14:24:26.760,77,56,65,103,14,14,226,4465324
26 Sep 2023,14:24:26.760,78,57,66,103,14,15,230,4465904
26 Sep 2023,14:24:26.760,78,57,66,103,14,15,212,4466484
26 Sep 2023,14:24:28.290,80,57,67,103,14,15,229,4467062
26 Sep 2023,14:24:28.290,80,57,67,103,14,15,242,4467642
26 Sep 2023,14:24:28.290,80,57,67,103,14,15,242,4468220
26 Sep 2023,14:24:28.290,79,57,66,103,14,15,236,4468798
26 Sep 2023,14:24:30.120,78,57,66,104,14,15,236,4469374
26 Sep 2023,14:24:30.120,77,56,65,104,14,15,236,4469948
26 Sep 2023,14:24:30.120,77,56,65,104,14,15,236,4470518
26 Sep 2023,14:24:30.120,77,56,65,104,14,15,236,4471088
26 Sep 2023,14:24:32.073,77,56,65,104,14,15,227,4471658
26 Sep 2023,14:24:33.150,77,56,65,105,14,15,236,4472224
26 Sep 2023,14:24:33.150,77,56,65,105,14,15,241,4472796
26 Sep 2023,14:24:33.150,76,56,64,105,14,14,236,4473368
26 Sep 2023,14:24:34.860,76,55,63,105,14,15,232,4473942
26 Sep 2023,14:24:34.860,76,55,64,105,14,15,246,4474510
26 Sep 2023,14:24:34.860,76,55,64,105,14,15,246,4475082
26 Sep 2023,14:24:36.854,76,56,64,105,14,14,241,4475650
26 Sep 2023,14:24:36.854,75,55,63,105,14,14,246,4476220
26 Sep 2023,14:24:36.854,75,55,63,105,14,14,246,4476788
26 Sep 2023,14:24:37.995,76,56,64,105,14,14,246,4477362
26 Sep 2023,14:24:37.995,76,56,64,105,14,14,241,4477936
26 Sep 2023,14:24:39.570,75,55,63,105,14,14,232,4478516
26 Sep 2023,14:24:39.570,75,55,63,105,14,15,216,4479094
26 Sep 2023,14:24:39.570,76,56,64,105,14,15,208,4479668
26 Sep 2023,14:24:41.896,75,55,63,105,14,15,208,4480244
26 Sep 2023,14:24:41.896,76,56,64,105,14,15,225,4480818
26 Sep 2023,14:24:41.896,76,56,64,105,14,16,229,4481390
26 Sep 2023,14:24:43.560,77,56,64,105,14,16,229,4481964
26 Sep 2023,14:24:43.560,77,56,64,105,14,15,229,4482538
26 Sep 2023,14:24:43.560,76,56,64,105,14,15,241,4483116
26 Sep 2023,14:24:43.560,76,55,63,105,13,15,243,4483690
26 Sep 2023,14:24:43.560,76,55,63,105,13,15,256,4484262
26 Sep 2023,14:24:46.968,76,56,64,105,13,15,265,4484834
26 Sep 2023,14:24:46.968,76,56,64,105,13,15,265,4485406
26 Sep 2023,14:24:46.968,76,56,64,105,13,15,259,4485980
26 Sep 2023,14:24:46.968,76,56,64,105,13,15,259,4486556
26 Sep 2023,14:24:48.450,76,56,64,105,13,14,266,4487134
26 Sep 2023,14:24:48.450,76,55,64,104,13,14,266,4487714
26 Sep 2023,14:24:48.450,75,55,63,105,13,15,272,4488290
26 Sep 2023,14:24:48.450,75,55,63,105,13,15,280,4488864
26 Sep 2023,14:24:48.450,75,55,63,105,13,15,280,4489438
26 Sep 2023,14:24:50.236,75,55,63,105,13,14,272,4490012
26 Sep 2023,14:24:50.236,74,54,62,105,13,14,271,4490584
26 Sep 2023,14:24:50.236,74,54,62,105,13,14,271,4491158
26 Sep 2023,14:24:53.474,74,54,62,105,13,14,280,4491732
26 Sep 2023,14:24:53.474,74,54,62,105,13,14,271,4492310
26 Sep 2023,14:24:53.474,73,54,61,105,13,14,266,4492886
26 Sep 2023,14:24:53.474,73,54,61,105,13,14,259,4493458
26 Sep 2023,14:24:53.474,73,54,61,105,13,14,259,4494032
26 Sep 2023,14:24:55.095,73,54,61,105,13,14,249,4494608
26 Sep 2023,14:24:55.095,73,54,61,105,13,14,243,4495180
26 Sep 2023,14:24:55.095,73,54,62,104,13,14,240,4495756
26 Sep 2023,14:24:57.964,73,54,61,104,13,14,240,4496336
26 Sep 2023,14:24:57.964,73,54,61,104,13,14,240,4496918
26 Sep 2023,14:24:57.964,73,54,61,104,13,14,238,4497496
26 Sep 2023,14:24:57.964,73,54,61,104,13,14,235,4498072
26 Sep 2023,14:24:58.936,73,54,61,104,13,14,231,4498650
26 Sep 2023,14:24:58.936,74,54,62,104,13,14,236,4499228
26 Sep 2023,14:24:58.936,74,54,62,104,13,15,236,4499804
26 Sep 2023,14:25:01.800,75,55,63,104,13,15,237,4500382
26 Sep 2023,14:25:01.800,74,55,62,104,13,15,240,4500962
26 Sep 2023,14:25:01.800,74,54,62,104,13,15,240,4501544
26 Sep 2023,14:25:03.826,73,54,61,104,13,15,231,4502120
26 Sep 2023,14:25:03.826,73,54,61,104,13,15,231,4502698
26 Sep 2023,14:25:03.826,74,54,62,104,13,15,237,4503274
26 Sep 2023,14:25:03.826,74,55,63,104,13,15,244,4503850
26 Sep 2023,14:25:03.826,74,55,63,104,13,15,252,4504426
26 Sep 2023,14:25:05.131,74,55,63,104,13,15,258,4505004
26 Sep 2023,14:25:05.131,74,55,63,104,13,15,267,4505586
26 Sep 2023,14:25:05.131,74,54,62,104,13,15,266,4506168
26 Sep 2023,14:25:08.014,73,54,61,104,13,15,273,4506746
26 Sep 2023,14:25:08.014,73,54,61,104,13,15,273,4507324
26 Sep 2023,14:25:08.014,74,54,62,104,13,15,273,4507902
26 Sep 2023,14:25:09.421,74,55,63,104,13,15,276,4508480
26 Sep 2023,14:25:09.421,74,55,63,104,13,15,278,4509056
26 Sep 2023,14:25:09.421,74,55,63,104,13,15,278,4509636
26 Sep 2023,14:25:12.198,74,55,63,104,13,15,282,4510218
26 Sep 2023,14:25:12.198,74,54,62,104,13,15,278,4510804
26 Sep 2023,14:25:12.198,73,54,61,104,13,15,282,4511384
26 Sep 2023,14:25:13.851,73,54,61,104,13,15,282,4511962
26 Sep 2023,14:25:13.851,74,54,62,103,13,15,274,4512544
26 Sep 2023,14:25:13.851,74,54,62,103,13,15,276,4513124
26 Sep 2023,14:25:13.851,74,54,62,103,13,15,278,4513706
26 Sep 2023,14:25:13.851,74,55,63,103,13,15,282,4514292
26 Sep 2023,14:25:16.954,74,55,62,103,13,16,276,4514882
26 Sep 2023,14:25:16.954,73,54,61,103,13,16,276,4515478
26 Sep 2023,14:25:16.954,73,54,61,103,13,16,271,4516070
26 Sep 2023,14:25:18.706,74,54,62,102,13,16,276,4516662
26 Sep 2023,14:25:18.706,74,54,62,102,13,16,271,4517254
26 Sep 2023,14:25:18.706,74,55,62,101,13,16,276,4517846
26 Sep 2023,14:25:18.706,75,55,63,101,13,16,278,4518438
26 Sep 2023,14:25:18.706,75,55,63,101,13,16,278,4519032
26 Sep 2023,14:25:21.721,75,55,63,101,13,16,277,4519630
26 Sep 2023,14:25:21.721,75,55,63,101,13,16,277,4520230
26 Sep 2023,14:25:21.721,74,55,62,101,13,16,287,4520822
26 Sep 2023,14:25:22.575,75,55,63,101,13,16,277,4521416
26 Sep 2023,14:25:22.575,75,55,63,101,13,17,287,4522008
26 Sep 2023,14:25:22.575,76,55,63,101,13,17,277,4522602
26 Sep 2023,14:25:22.575,76,55,63,101,13,16,289,4523192
26 Sep 2023,14:25:23.596,76,55,63,101,14,16,288,4523788
26 Sep 2023,14:25:23.596,76,55,63,101,14,16,288,4524380
26 Sep 2023,14:25:25.201,75,55,63,101,14,16,306,4524970
26 Sep 2023,14:25:25.201,75,55,63,101,14,16,306,4525554
26 Sep 2023,14:25:25.201,75,55,63,102,14,16,288,4526138
26 Sep 2023,14:25:27.421,75,55,63,102,14,16,262,4526720
26 Sep 2023,14:25:27.421,75,55,63,102,14,16,261,4527302
26 Sep 2023,14:25:27.421,75,55,63,103,14,16,257,4527884
26 Sep 2023,14:25:28.938,75,55,63,103,14,16,256,4528470
26 Sep 2023,14:25:28.938,74,55,62,103,13,15,256,4529058
26 Sep 2023,14:25:30.140,73,54,61,103,13,15,258,4529642
26 Sep 2023,14:25:30.140,73,54,61,103,13,15,252,4530222
26 Sep 2023,14:25:30.140,73,54,61,103,13,15,250,4530804
26 Sep 2023,14:25:32.341,73,54,61,103,13,16,250,4531384
26 Sep 2023,14:25:32.341,73,54,61,103,13,16,250,4531966
26 Sep 2023,14:25:32.341,73,54,61,103,13,15,252,4532544
26 Sep 2023,14:25:33.364,73,54,61,103,13,15,252,4533128
26 Sep 2023,14:25:33.364,73,54,61,103,13,15,252,4533712
26 Sep 2023,14:25:33.364,73,54,61,103,13,15,248,4534296
26 Sep 2023,14:25:34.636,73,54,61,103,13,15,248,4534874
26 Sep 2023,14:25:37.107,73,54,61,103,13,15,244,4535452
26 Sep 2023,14:25:37.107,73,54,61,103,13,15,235,4536034
26 Sep 2023,14:25:37.107,73,54,61,103,13,15,237,4536614
26 Sep 2023,14:25:37.107,73,54,61,103,13,15,238,4537198
26 Sep 2023,14:25:38.955,74,54,62,103,13,16,238,4537782
26 Sep 2023,14:25:38.955,73,54,61,103,13,16,232,4538370
26 Sep 2023,14:25:38.955,73,54,61,103,13,16,231,4538952
26 Sep 2023,14:25:38.955,73,54,61,103,13,16,231,4539532
26 Sep 2023,14:25:41.987,74,54,62,103,13,16,232,4540114
26 Sep 2023,14:25:41.987,74,55,62,103,13,16,232,4540694
26 Sep 2023,14:25:41.987,74,55,62,103,13,16,232,4541276
26 Sep 2023,14:25:43.040,74,55,62,103,13,17,233,4541862
26 Sep 2023,14:25:43.040,74,55,62,103,13,18,233,4542454
26 Sep 2023,14:25:43.040,74,55,62,103,13,18,237,4543048
26 Sep 2023,14:25:44.791,74,54,62,103,13,18,237,4543642
26 Sep 2023,14:25:44.791,74,54,62,102,13,18,251,4544234
26 Sep 2023,14:25:44.791,74,55,62,101,13,18,262,4544828
26 Sep 2023,14:25:46.771,74,55,62,101,13,18,276,4545426
