SpO2_%_Value_1,PR_bpm_Value_1,Pi_Value_1,Events_1,SpO2_%_Value_2,PR_bpm_Value_2,Pi_Value_2,Events_2,SpO2_%_Value_3,PR_bpm_Value_3,Pi_Value_3,Events_3,Epoch Time,Diff_PR_R1_R2,Diff_PR_R1_R3,Data_Experimento
100.0,111.0,0.67,,100.0,111.0,3.5,,98.0,111.0,1.5,,1695750210000,0.0,0.0,26-09-2023
100.0,111.0,0.67,,100.0,111.0,3.5,,98.0,111.0,1.5,,1695750212000,0.0,0.0,26-09-2023
100.0,111.0,0.67,,100.0,111.0,3.5,,98.0,111.0,1.5,,1695750214000,0.0,0.0,26-09-2023
100.0,111.0,0.67,,100.0,111.0,3.5,,98.0,111.0,1.5,,1695750216000,0.0,0.0,26-09-2023
100.0,111.0,0.67,,100.0,111.0,3.5,,98.0,111.0,1.5,,1695750218000,0.0,0.0,26-09-2023
100.0,110.0,0.67,,100.0,110.0,3.5,,98.0,110.0,1.5,,1695750220000,0.0,0.0,26-09-2023
100.0,110.0,0.67,,100.0,110.0,3.5,,98.0,110.0,1.5,,1695750222000,0.0,0.0,26-09-2023
100.0,110.0,0.67,,100.0,111.0,3.5,,98.0,111.0,1.5,,1695750224000,1.0,1.0,26-09-2023
100.0,110.0,0.67,,100.0,110.0,3.5,,98.0,110.0,1.5,,1695750226000,0.0,0.0,26-09-2023
100.0,110.0,0.67,,100.0,111.0,3.5,,98.0,110.0,1.5,,1695750228000,1.0,0.0,26-09-2023
100.0,110.0,0.67,,100.0,110.0,3.5,,98.0,110.0,1.5,,1695750230000,0.0,0.0,26-09-2023
100.0,110.0,0.67,,100.0,110.0,3.5,,98.0,110.0,1.5,,1695750232000,0.0,0.0,26-09-2023
100.0,110.0,0.67,,100.0,110.0,3.5,,98.0,110.0,1.5,,1695750234000,0.0,0.0,26-09-2023
100.0,111.0,0.67,,100.0,111.0,3.5,,98.0,111.0,1.5,,1695750236000,0.0,0.0,26-09-2023
100.0,111.0,0.67,,100.0,111.0,3.5,,98.0,111.0,1.5,,1695750236000,0.0,0.0,26-09-2023
100.0,111.0,0.67,,100.0,111.0,3.5,,98.0,111.0,1.5,,1695750238000,0.0,0.0,26-09-2023
100.0,111.0,0.67,,100.0,111.0,3.5,,98.0,111.0,1.5,,1695750240000,0.0,0.0,26-09-2023
100.0,111.0,0.67,,100.0,111.0,3.5,,98.0,111.0,1.5,,1695750242000,0.0,0.0,26-09-2023
100.0,111.0,0.66,,100.0,111.0,3.5,,98.0,111.0,1.5,,1695750244000,0.0,0.0,26-09-2023
100.0,111.0,0.66,,100.0,111.0,3.5,,98.0,111.0,1.5,,1695750246000,0.0,0.0,26-09-2023
100.0,110.0,0.66,,100.0,110.0,3.5,,98.0,110.0,1.5,,1695750248000,0.0,0.0,26-09-2023
100.0,110.0,0.66,,100.0,110.0,3.5,,98.0,110.0,1.5,,1695750250000,0.0,0.0,26-09-2023
100.0,110.0,0.66,,100.0,110.0,3.5,,98.0,110.0,1.5,,1695750252000,0.0,0.0,26-09-2023
100.0,110.0,0.66,,100.0,110.0,3.5,,98.0,110.0,1.5,,1695750254000,0.0,0.0,26-09-2023
100.0,110.0,0.66,,100.0,110.0,3.5,,98.0,110.0,1.5,,1695750256000,0.0,0.0,26-09-2023
100.0,110.0,0.66,,100.0,110.0,3.5,,98.0,110.0,1.5,,1695750258000,0.0,0.0,26-09-2023
100.0,110.0,0.66,,100.0,110.0,3.5,,98.0,110.0,1.5,,1695750260000,0.0,0.0,26-09-2023
100.0,110.0,0.67,,100.0,110.0,3.5,,98.0,110.0,1.5,,1695750262000,0.0,0.0,26-09-2023
100.0,110.0,0.67,,100.0,110.0,3.5,,98.0,110.0,1.5,,1695750264000,0.0,0.0,26-09-2023
100.0,111.0,0.67,,100.0,111.0,3.5,,98.0,111.0,1.5,,1695750266000,0.0,0.0,26-09-2023
100.0,111.0,0.67,,100.0,111.0,3.5,,98.0,111.0,1.5,,1695750268000,0.0,0.0,26-09-2023
100.0,111.0,0.67,,100.0,111.0,3.5,,98.0,111.0,1.5,,1695750270000,0.0,0.0,26-09-2023
100.0,111.0,0.67,,100.0,111.0,3.5,,98.0,111.0,1.4,,1695750272000,0.0,0.0,26-09-2023
100.0,111.0,0.67,,100.0,111.0,3.5,,98.0,111.0,1.4,,1695750274000,0.0,0.0,26-09-2023
100.0,111.0,0.67,,100.0,111.0,3.5,,98.0,111.0,1.4,,1695750276000,0.0,0.0,26-09-2023
100.0,110.0,0.67,,100.0,110.0,3.4,,98.0,110.0,1.4,,1695750278000,0.0,0.0,26-09-2023
100.0,110.0,0.67,,100.0,110.0,3.4,,98.0,110.0,1.4,,1695750280000,0.0,0.0,26-09-2023
100.0,110.0,0.67,,100.0,110.0,3.4,,98.0,110.0,1.4,,1695750282000,0.0,0.0,26-09-2023
100.0,110.0,0.67,,100.0,110.0,3.4,,98.0,110.0,1.4,,1695750284000,0.0,0.0,26-09-2023
100.0,110.0,0.67,,100.0,110.0,3.4,,98.0,110.0,1.4,,1695750286000,0.0,0.0,26-09-2023
100.0,111.0,0.67,,100.0,111.0,3.4,,98.0,111.0,1.4,,1695750288000,0.0,0.0,26-09-2023
100.0,111.0,0.67,,100.0,111.0,3.4,,98.0,111.0,1.4,,1695750290000,0.0,0.0,26-09-2023
100.0,111.0,0.67,,100.0,111.0,3.4,,98.0,111.0,1.4,,1695750292000,0.0,0.0,26-09-2023
100.0,110.0,0.67,,100.0,110.0,3.4,,98.0,110.0,1.4,,1695750294000,0.0,0.0,26-09-2023
100.0,110.0,0.67,,100.0,110.0,3.4,,98.0,110.0,1.4,,1695750294000,0.0,0.0,26-09-2023
100.0,110.0,0.67,,100.0,110.0,3.4,,98.0,110.0,1.4,,1695750296000,0.0,0.0,26-09-2023
100.0,110.0,0.67,,100.0,110.0,3.4,,98.0,110.0,1.4,,1695750298000,0.0,0.0,26-09-2023
100.0,110.0,0.67,,100.0,110.0,3.4,,98.0,110.0,1.4,,1695750300000,0.0,0.0,26-09-2023
100.0,110.0,0.67,,100.0,110.0,3.4,,98.0,110.0,1.4,,1695750302000,0.0,0.0,26-09-2023
100.0,109.0,0.67,,100.0,109.0,3.4,,98.0,110.0,1.4,,1695750304000,0.0,1.0,26-09-2023
100.0,110.0,0.67,,100.0,110.0,3.4,,98.0,110.0,1.4,,1695750306000,0.0,0.0,26-09-2023
100.0,109.0,0.67,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750308000,0.0,0.0,26-09-2023
100.0,109.0,0.67,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750310000,0.0,0.0,26-09-2023
100.0,109.0,0.67,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750312000,0.0,0.0,26-09-2023
100.0,109.0,0.67,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750314000,0.0,0.0,26-09-2023
100.0,110.0,0.67,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750316000,1.0,1.0,26-09-2023
100.0,109.0,0.67,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750318000,0.0,0.0,26-09-2023
100.0,109.0,0.67,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750320000,0.0,0.0,26-09-2023
100.0,109.0,0.67,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750322000,0.0,0.0,26-09-2023
100.0,109.0,0.67,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750324000,0.0,0.0,26-09-2023
100.0,109.0,0.67,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750326000,0.0,0.0,26-09-2023
100.0,109.0,0.67,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750328000,0.0,0.0,26-09-2023
100.0,109.0,0.67,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750330000,0.0,0.0,26-09-2023
100.0,109.0,0.67,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750332000,0.0,0.0,26-09-2023
100.0,109.0,0.67,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750334000,0.0,0.0,26-09-2023
100.0,109.0,0.67,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750336000,0.0,0.0,26-09-2023
100.0,109.0,0.67,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750338000,0.0,0.0,26-09-2023
100.0,109.0,0.67,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750340000,0.0,0.0,26-09-2023
100.0,109.0,0.67,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750342000,0.0,0.0,26-09-2023
100.0,109.0,0.67,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750344000,0.0,0.0,26-09-2023
100.0,109.0,0.67,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750346000,0.0,0.0,26-09-2023
100.0,109.0,0.67,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750348000,0.0,0.0,26-09-2023
100.0,109.0,0.68,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750350000,0.0,0.0,26-09-2023
100.0,109.0,0.68,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750352000,0.0,0.0,26-09-2023
100.0,109.0,0.68,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750354000,0.0,0.0,26-09-2023
100.0,109.0,0.68,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750356000,0.0,0.0,26-09-2023
100.0,109.0,0.68,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750358000,0.0,0.0,26-09-2023
100.0,109.0,0.68,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750360000,0.0,0.0,26-09-2023
100.0,109.0,0.68,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750362000,0.0,0.0,26-09-2023
100.0,109.0,0.68,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750364000,0.0,0.0,26-09-2023
100.0,109.0,0.68,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750366000,0.0,0.0,26-09-2023
100.0,110.0,0.68,,100.0,110.0,3.4,,98.0,110.0,1.4,,1695750368000,0.0,0.0,26-09-2023
100.0,110.0,0.68,,100.0,110.0,3.4,,98.0,110.0,1.4,,1695750370000,0.0,0.0,26-09-2023
100.0,110.0,0.68,,100.0,110.0,3.4,,98.0,110.0,1.4,,1695750372000,0.0,0.0,26-09-2023
100.0,110.0,0.68,,100.0,110.0,3.4,,98.0,110.0,1.4,,1695750374000,0.0,0.0,26-09-2023
100.0,110.0,0.68,,100.0,110.0,3.4,,98.0,110.0,1.4,,1695750376000,0.0,0.0,26-09-2023
100.0,110.0,0.68,,100.0,110.0,3.4,,98.0,110.0,1.4,,1695750378000,0.0,0.0,26-09-2023
100.0,110.0,0.68,,100.0,110.0,3.4,,98.0,110.0,1.4,,1695750380000,0.0,0.0,26-09-2023
100.0,110.0,0.68,,100.0,110.0,3.4,,98.0,110.0,1.4,,1695750382000,0.0,0.0,26-09-2023
100.0,109.0,0.67,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750384000,0.0,0.0,26-09-2023
100.0,109.0,0.67,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750386000,0.0,0.0,26-09-2023
100.0,109.0,0.67,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750388000,0.0,0.0,26-09-2023
100.0,109.0,0.67,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750390000,0.0,0.0,26-09-2023
100.0,109.0,0.67,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750392000,0.0,0.0,26-09-2023
100.0,109.0,0.67,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750394000,0.0,0.0,26-09-2023
100.0,109.0,0.67,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750396000,0.0,0.0,26-09-2023
100.0,108.0,0.67,,100.0,108.0,3.4,,98.0,108.0,1.4,,1695750398000,0.0,0.0,26-09-2023
100.0,109.0,0.67,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750400000,0.0,0.0,26-09-2023
100.0,108.0,0.67,,100.0,108.0,3.4,,98.0,108.0,1.4,,1695750402000,0.0,0.0,26-09-2023
100.0,108.0,0.67,,100.0,108.0,3.4,,98.0,108.0,1.4,,1695750404000,0.0,0.0,26-09-2023
100.0,108.0,0.67,,100.0,108.0,3.4,,98.0,108.0,1.4,,1695750406000,0.0,0.0,26-09-2023
100.0,108.0,0.67,,100.0,108.0,3.4,,98.0,108.0,1.4,,1695750408000,0.0,0.0,26-09-2023
100.0,108.0,0.67,,100.0,108.0,3.4,,98.0,108.0,1.4,,1695750410000,0.0,0.0,26-09-2023
100.0,107.0,0.68,,100.0,107.0,3.4,,98.0,107.0,1.4,,1695750412000,0.0,0.0,26-09-2023
100.0,108.0,0.68,,100.0,108.0,3.4,,98.0,108.0,1.4,,1695750414000,0.0,0.0,26-09-2023
100.0,108.0,0.68,,100.0,108.0,3.4,,98.0,108.0,1.4,,1695750416000,0.0,0.0,26-09-2023
100.0,109.0,0.68,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750418000,0.0,0.0,26-09-2023
100.0,109.0,0.68,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750420000,0.0,0.0,26-09-2023
100.0,109.0,0.68,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750422000,0.0,0.0,26-09-2023
100.0,109.0,0.68,,100.0,109.0,3.4,,98.0,109.0,1.4,,1695750424000,0.0,0.0,26-09-2023
100.0,110.0,0.68,,100.0,110.0,3.4,,98.0,110.0,1.4,,1695750426000,0.0,0.0,26-09-2023
100.0,110.0,0.68,,100.0,110.0,3.4,,98.0,110.0,1.4,,1695750428000,0.0,0.0,26-09-2023
100.0,110.0,0.67,,100.0,110.0,3.4,,98.0,110.0,1.4,,1695750430000,0.0,0.0,26-09-2023
100.0,110.0,0.67,,100.0,110.0,3.4,,98.0,110.0,1.4,,1695750432000,0.0,0.0,26-09-2023
100.0,110.0,0.67,,100.0,110.0,3.4,,98.0,110.0,1.4,,1695750434000,0.0,0.0,26-09-2023
100.0,111.0,0.67,,100.0,110.0,3.4,,98.0,110.0,1.4,,1695750436000,1.0,1.0,26-09-2023
100.0,110.0,0.67,,100.0,110.0,3.4,,98.0,110.0,1.4,,1695750438000,0.0,0.0,26-09-2023
100.0,110.0,0.66,,100.0,110.0,3.3,,98.0,110.0,1.4,,1695750440000,0.0,0.0,26-09-2023
100.0,109.0,0.66,,100.0,109.0,3.3,,98.0,109.0,1.4,,1695750442000,0.0,0.0,26-09-2023
100.0,109.0,0.66,,100.0,109.0,3.3,,98.0,109.0,1.4,,1695750442000,0.0,0.0,26-09-2023
100.0,109.0,0.66,,100.0,109.0,3.3,,98.0,109.0,1.4,,1695750442000,0.0,0.0,26-09-2023
100.0,109.0,0.66,,100.0,109.0,3.3,,98.0,109.0,1.4,,1695750444000,0.0,0.0,26-09-2023
100.0,109.0,0.66,,100.0,109.0,3.3,,98.0,109.0,1.4,,1695750446000,0.0,0.0,26-09-2023
100.0,109.0,0.66,,100.0,109.0,3.3,,98.0,109.0,1.4,,1695750448000,0.0,0.0,26-09-2023
100.0,109.0,0.66,,100.0,109.0,3.3,,98.0,109.0,1.4,,1695750450000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.3,,98.0,108.0,1.4,,1695750452000,0.0,0.0,26-09-2023
100.0,109.0,0.66,,100.0,109.0,3.3,,98.0,109.0,1.4,,1695750454000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,109.0,3.3,,98.0,109.0,1.4,,1695750456000,1.0,1.0,26-09-2023
100.0,109.0,0.66,,100.0,109.0,3.3,,98.0,109.0,1.4,,1695750458000,0.0,0.0,26-09-2023
100.0,109.0,0.66,,100.0,109.0,3.3,,98.0,109.0,1.4,,1695750460000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.3,,98.0,108.0,1.4,,1695750462000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.3,,98.0,108.0,1.4,,1695750464000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.3,,98.0,108.0,1.4,,1695750466000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.3,,98.0,108.0,1.4,,1695750468000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.3,,98.0,108.0,1.4,,1695750470000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.3,,98.0,108.0,1.4,,1695750472000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.3,,98.0,108.0,1.4,,1695750474000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.3,,98.0,108.0,1.4,,1695750476000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.3,,98.0,108.0,1.4,,1695750478000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.3,,98.0,108.0,1.4,,1695750480000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.3,,98.0,108.0,1.4,,1695750482000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.3,,98.0,108.0,1.4,,1695750484000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,109.0,3.3,,98.0,108.0,1.4,,1695750486000,1.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.3,,98.0,108.0,1.4,,1695750488000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.3,,98.0,108.0,1.4,,1695750490000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.3,,98.0,108.0,1.4,,1695750492000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.3,,98.0,108.0,1.4,,1695750494000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.3,,98.0,108.0,1.4,,1695750496000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.3,,98.0,108.0,1.4,,1695750498000,0.0,0.0,26-09-2023
100.0,109.0,0.66,,100.0,109.0,3.3,,98.0,109.0,1.4,,1695750500000,0.0,0.0,26-09-2023
100.0,110.0,0.66,,100.0,110.0,3.3,,98.0,110.0,1.4,,1695750502000,0.0,0.0,26-09-2023
100.0,110.0,0.66,,100.0,110.0,3.3,,98.0,110.0,1.4,,1695750504000,0.0,0.0,26-09-2023
100.0,110.0,0.66,,100.0,110.0,3.3,,98.0,110.0,1.4,,1695750506000,0.0,0.0,26-09-2023
100.0,109.0,0.66,,100.0,109.0,3.3,,98.0,109.0,1.4,,1695750508000,0.0,0.0,26-09-2023
100.0,109.0,0.66,,100.0,110.0,3.3,,98.0,110.0,1.4,,1695750510000,1.0,1.0,26-09-2023
100.0,109.0,0.66,,100.0,109.0,3.2,,98.0,109.0,1.4,,1695750512000,0.0,0.0,26-09-2023
100.0,109.0,0.66,,100.0,109.0,3.2,,98.0,109.0,1.4,,1695750514000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.2,,98.0,108.0,1.4,,1695750516000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.2,,98.0,108.0,1.4,,1695750518000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.2,,98.0,108.0,1.4,,1695750520000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.2,,98.0,108.0,1.4,,1695750522000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.2,,98.0,108.0,1.4,,1695750524000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.2,,98.0,108.0,1.4,,1695750526000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.2,,98.0,108.0,1.4,,1695750528000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.3,,98.0,108.0,1.4,,1695750530000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.3,,98.0,108.0,1.4,,1695750532000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.3,,98.0,108.0,1.4,,1695750534000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.3,,98.0,108.0,1.4,,1695750536000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.3,,98.0,108.0,1.4,,1695750538000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.3,,98.0,108.0,1.4,,1695750540000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.3,,98.0,108.0,1.4,,1695750542000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.3,,98.0,108.0,1.4,,1695750544000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.3,,98.0,108.0,1.4,,1695750546000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.3,,98.0,108.0,1.4,,1695750548000,0.0,0.0,26-09-2023
100.0,107.0,0.66,,100.0,107.0,3.3,,98.0,108.0,1.4,,1695750550000,0.0,1.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.3,,98.0,108.0,1.3,,1695750552000,0.0,0.0,26-09-2023
100.0,107.0,0.66,,100.0,107.0,3.3,,98.0,107.0,1.3,,1695750554000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.3,,98.0,108.0,1.3,,1695750556000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.3,,98.0,108.0,1.3,,1695750556000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.3,,98.0,108.0,1.3,,1695750556000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,108.0,3.3,,98.0,108.0,1.3,,1695750558000,0.0,0.0,26-09-2023
100.0,107.0,0.66,,100.0,107.0,3.3,,98.0,107.0,1.3,,1695750560000,0.0,0.0,26-09-2023
100.0,107.0,0.66,,100.0,107.0,3.3,,98.0,107.0,1.3,,1695750560000,0.0,0.0,26-09-2023
100.0,107.0,0.66,,100.0,107.0,3.3,,98.0,107.0,1.3,,1695750562000,0.0,0.0,26-09-2023
100.0,108.0,0.66,,100.0,107.0,3.3,,98.0,107.0,1.3,,1695750564000,1.0,1.0,26-09-2023
100.0,109.0,0.66,,100.0,108.0,3.3,,98.0,109.0,1.3,,1695750566000,1.0,0.0,26-09-2023
100.0,109.0,0.66,,100.0,108.0,3.3,,98.0,109.0,1.3,,1695750568000,1.0,0.0,26-09-2023
100.0,109.0,0.66,,100.0,109.0,3.3,,98.0,109.0,1.3,,1695750570000,0.0,0.0,26-09-2023
100.0,109.0,0.66,,100.0,109.0,3.3,,98.0,109.0,1.3,,1695750572000,0.0,0.0,26-09-2023
100.0,109.0,0.66,,100.0,109.0,3.3,,98.0,109.0,1.3,,1695750574000,0.0,0.0,26-09-2023
100.0,109.0,0.65,,100.0,109.0,3.3,,98.0,109.0,1.3,,1695750576000,0.0,0.0,26-09-2023
100.0,109.0,0.65,,100.0,109.0,3.3,,98.0,109.0,1.3,,1695750578000,0.0,0.0,26-09-2023
100.0,109.0,0.65,,100.0,109.0,3.3,,98.0,109.0,1.3,,1695750580000,0.0,0.0,26-09-2023
100.0,109.0,0.65,,100.0,109.0,3.2,,98.0,109.0,1.3,,1695750582000,0.0,0.0,26-09-2023
100.0,109.0,0.64,,100.0,109.0,3.2,,98.0,109.0,1.3,,1695750584000,0.0,0.0,26-09-2023
100.0,109.0,0.64,,100.0,109.0,3.2,,98.0,109.0,1.3,,1695750586000,0.0,0.0,26-09-2023
100.0,109.0,0.64,,100.0,109.0,3.2,,98.0,109.0,1.3,,1695750588000,0.0,0.0,26-09-2023
100.0,108.0,0.64,,100.0,108.0,3.2,,98.0,108.0,1.3,,1695750590000,0.0,0.0,26-09-2023
100.0,108.0,0.64,,100.0,108.0,3.2,,98.0,108.0,1.3,,1695750592000,0.0,0.0,26-09-2023
100.0,108.0,0.64,,100.0,108.0,3.2,,98.0,108.0,1.3,,1695750594000,0.0,0.0,26-09-2023
100.0,107.0,0.64,,100.0,107.0,3.2,,98.0,107.0,1.3,,1695750596000,0.0,0.0,26-09-2023
100.0,107.0,0.64,,100.0,107.0,3.2,,98.0,107.0,1.3,,1695750598000,0.0,0.0,26-09-2023
100.0,107.0,0.64,,100.0,107.0,3.2,,98.0,107.0,1.3,,1695750600000,0.0,0.0,26-09-2023
100.0,107.0,0.64,,100.0,107.0,3.2,,98.0,107.0,1.3,,1695750602000,0.0,0.0,26-09-2023
100.0,107.0,0.64,,100.0,107.0,3.2,,98.0,107.0,1.3,,1695750604000,0.0,0.0,26-09-2023
100.0,107.0,0.65,,100.0,107.0,3.2,,98.0,107.0,1.3,,1695750606000,0.0,0.0,26-09-2023
100.0,107.0,0.65,,100.0,107.0,3.2,,98.0,107.0,1.3,,1695750608000,0.0,0.0,26-09-2023
100.0,107.0,0.65,,100.0,107.0,3.2,,98.0,107.0,1.3,,1695750610000,0.0,0.0,26-09-2023
100.0,107.0,0.65,,100.0,107.0,3.2,,98.0,107.0,1.3,,1695750612000,0.0,0.0,26-09-2023
100.0,107.0,0.65,,100.0,107.0,3.2,,98.0,107.0,1.3,,1695750614000,0.0,0.0,26-09-2023
100.0,107.0,0.65,,100.0,107.0,3.2,,98.0,107.0,1.3,,1695750616000,0.0,0.0,26-09-2023
100.0,107.0,0.65,,100.0,107.0,3.2,,98.0,107.0,1.3,,1695750618000,0.0,0.0,26-09-2023
100.0,106.0,0.65,,100.0,106.0,3.3,,98.0,106.0,1.3,,1695750620000,0.0,0.0,26-09-2023
100.0,106.0,0.65,,100.0,106.0,3.3,,98.0,107.0,1.3,,1695750622000,0.0,1.0,26-09-2023
100.0,106.0,0.65,,100.0,106.0,3.3,,98.0,106.0,1.3,,1695750624000,0.0,0.0,26-09-2023
100.0,106.0,0.65,,100.0,106.0,3.3,,98.0,106.0,1.3,,1695750626000,0.0,0.0,26-09-2023
100.0,106.0,0.65,,100.0,106.0,3.3,,98.0,106.0,1.3,,1695750628000,0.0,0.0,26-09-2023
100.0,106.0,0.65,,100.0,106.0,3.3,,98.0,106.0,1.3,,1695750630000,0.0,0.0,26-09-2023
100.0,106.0,0.65,,100.0,106.0,3.3,,98.0,106.0,1.4,,1695750632000,0.0,0.0,26-09-2023
100.0,106.0,0.65,,100.0,106.0,3.3,,98.0,106.0,1.4,,1695750634000,0.0,0.0,26-09-2023
100.0,106.0,0.65,,100.0,106.0,3.3,,98.0,106.0,1.4,,1695750636000,0.0,0.0,26-09-2023
100.0,106.0,0.65,,100.0,106.0,3.3,,98.0,106.0,1.4,,1695750638000,0.0,0.0,26-09-2023
100.0,107.0,0.65,,100.0,107.0,3.2,,98.0,107.0,1.4,,1695750640000,0.0,0.0,26-09-2023
100.0,107.0,0.65,,100.0,107.0,3.2,,98.0,107.0,1.4,,1695750642000,0.0,0.0,26-09-2023
100.0,107.0,0.65,,100.0,107.0,3.2,,98.0,107.0,1.4,,1695750644000,0.0,0.0,26-09-2023
100.0,107.0,0.65,,100.0,107.0,3.2,,98.0,107.0,1.4,,1695750646000,0.0,0.0,26-09-2023
100.0,108.0,0.65,,100.0,108.0,3.2,,98.0,108.0,1.4,,1695750648000,0.0,0.0,26-09-2023
100.0,108.0,0.65,,100.0,108.0,3.2,,98.0,108.0,1.4,,1695750648000,0.0,0.0,26-09-2023
100.0,108.0,0.65,,100.0,108.0,3.2,,98.0,108.0,1.3,,1695750650000,0.0,0.0,26-09-2023
100.0,108.0,0.65,,100.0,108.0,3.2,,98.0,108.0,1.3,,1695750652000,0.0,0.0,26-09-2023
